Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.002,0.047,1.002,-0.183,2083280
-0.002,0.047,1.002,-0.305,2083284
-0.001,0.047,1.003,-0.183,2083288
-0.001,0.047,1.003,-0.183,2083292
-0.001,0.047,1.003,-0.244,2083296
0.0,0.047,1.004,-0.122,2083300
0.0,0.047,1.004,-0.244,2083304
0.002,0.049,1.001,-0.244,2083308
0.002,0.049,1.001,-0.244,2083312
0.002,0.049,1.001,-0.183,2083316
0.003,0.05,1.0,-0.183,2083320
0.003,0.05,1.0,-0.122,2083324
0.001,0.052,1.005,-0.061,2083327
0.001,0.052,1.005,-0.061,2083331
0.001,0.052,1.005,-0.183,2083335
0.002,0.053,1.001,-0.183,2083339
0.002,0.053,1.001,-0.122,2083343
-0.0,0.055,0.999,-0.183,2083347
-0.0,0.055,0.999,-0.183,2083351
-0.0,0.055,0.999,-0.244,2083355
-0.002,0.057,0.996,-0.183,2083359
-0.002,0.057,0.996,-0.244,2083363
-0.005,0.059,0.997,-0.183,2083367
-0.005,0.059,0.997,-0.183,2083371
-0.005,0.059,0.997,-0.183,2083375
-0.007,0.061,0.996,-0.244,2083379
-0.007,0.061,0.996,-0.183,2083383
-0.01,0.062,0.996,-0.122,2083387
-0.01,0.062,0.996,-0.122,2083391
-0.01,0.062,0.996,-0.183,2083395
-0.011,0.062,0.994,-0.244,2083399
-0.011,0.062,0.994,-0.183,2083403
-0.012,0.062,0.991,-0.122,2083407
-0.012,0.062,0.991,-0.122,2083411
-0.012,0.062,0.991,-0.244,2083415
-0.015,0.063,0.991,-0.122,2083419
-0.015,0.063,0.991,-0.122,2083423
-0.016,0.061,0.996,-0.183,2083427
-0.016,0.061,0.996,-0.183,2083431
-0.016,0.061,0.996,-0.122,2083435
-0.015,0.058,0.996,-0.244,2083439
-0.015,0.058,0.996,-0.244,2083443
-0.015,0.057,0.994,-0.305,2083447
-0.015,0.057,0.994,-0.305,2083451
-0.015,0.057,0.994,-0.305,2083455
-0.014,0.055,0.994,-0.305,2083459
-0.014,0.055,0.994,-0.183,2083463
-0.014,0.053,0.999,-0.061,2083467
-0.014,0.053,0.999,-0.061,2083471
-0.014,0.053,0.999,-0.122,2083475
-0.009,0.054,0.999,-0.244,2083479
